adsh,grp,arc,negative,ptag,pversion,ctag,cversion
0001193125-23-083565,5,3,1,ProfitLossFromOperatingActivities,ifrs/2021,GrossProfit,ifrs/2021
0001193125-23-083565,19,5,1,CurrentAssets,ifrs/2021,CurrentTaxAssetsCurrent,ifrs/2021
0001193125-23-083565,6,3,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,DepreciationAndAmortisationExpense,ifrs/2021
0001193125-23-083565,5,7,1,CostOfSales,ifrs/2021,DepreciationAndAmortisationExpense,ifrs/2021
0001193125-23-083565,8,3,-1,ProfitLoss,ifrs/2021,DepreciationAndAmortisationExpense,ifrs/2021
0001193125-23-083565,12,8,-1,NonCashChangesArisingFromFinancingActivities,0001193125-23-083565,IncreaseDecreaseThroughEffectOfChangesInForeignExchangeRatesLiabilitiesArisingFromFinancingActivities,ifrs/2021
0001193125-23-083565,19,25,1,Equity,ifrs/2021,EquityAttributableToOwnersOfParent,ifrs/2021
0001193125-23-083565,5,10,-1,ProfitLossFromOperatingActivities,ifrs/2021,ResearchAndDevelopmentExpense,ifrs/2021
0001193125-23-083565,16,2,1,OtherIncome,ifrs/2021,RevenueFromGovernmentGrants,ifrs/2021
0001193125-23-083565,6,14,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,InterestReceivedClassifiedAsOperatingActivities,ifrs/2021
0001193125-23-083565,2,1,1,NetFinancialAssetsLiabilies,0001193125-23-083565,FinancialAssets,ifrs/2021
0001193125-23-083565,24,8,1,OtherComprehensiveIncome,ifrs/2021,OtherComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs/2021
0001193125-23-083565,6,15,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,ifrs/2021
0001193125-23-083565,10,1,1,FinanceCosts,ifrs/2021,InterestExpenseOnBorrowings,ifrs/2021
0001193125-23-083565,27,3,1,TradeAndOtherCurrentReceivables,ifrs/2021,OtherCurrentReceivables,ifrs/2021
0001193125-23-083565,1,1,1,KeyManagementPersonnelCompensation,ifrs/2021,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,ifrs/2021
0001193125-23-083565,22,5,1,OtherFinancialLiabilities,ifrs/2021,LeaseLiabilities,ifrs/2021
0001193125-23-083565,2,9,1,FinancialLiabilities,ifrs/2021,LeaseLiabilities,ifrs/2021
0001193125-23-083565,6,25,-1,CashFlowsFromUsedInFinancingActivities,ifrs/2021,InterestPaidClassifiedAsFinancingActivities,ifrs/2021
0001193125-23-083565,8,6,-1,ProfitLoss,ifrs/2021,OtherExpenseByFunction,ifrs/2021
0001193125-23-083565,5,11,1,ProfitLossFromOperatingActivities,ifrs/2021,OtherOperatingIncomeExpense,ifrs/2021
0001193125-23-083565,6,12,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,OtherOperatingIncomeExpense,ifrs/2021
0001193125-23-083565,19,6,1,CurrentAssets,ifrs/2021,Inventories,ifrs/2021
0001193125-23-083565,19,26,1,EquityAttributableToOwnersOfParent,ifrs/2021,IssuedCapital,ifrs/2021
0001193125-23-083565,5,1,1,ProfitLoss,ifrs/2021,ProfitLossBeforeTax,ifrs/2021
0001193125-23-083565,23,2,1,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-23-083565,LongtermBorrowings,ifrs/2021
0001193125-23-083565,3,3,1,NetFinancialInstruments,0001193125-23-083565,LongtermBorrowings,ifrs/2021
0001193125-23-083565,19,21,1,NoncurrentLiabilities,ifrs/2021,LongtermBorrowings,ifrs/2021
0001193125-23-083565,2,11,1,FinancialLiabilities,ifrs/2021,LongtermBorrowings,ifrs/2021
0001193125-23-083565,18,1,1,IdentifiableAssetsAcquiredLiabilitiesAssumed,ifrs/2021,PropertyPlantAndEquipmentRecognisedAsOfAcquisitionDate,ifrs/2021
0001193125-23-083565,1,4,1,KeyManagementPersonnelCompensation,ifrs/2021,KeyManagementPersonnelCompensationTerminationBenefits,ifrs/2021
0001193125-23-083565,19,9,1,Assets,ifrs/2021,NoncurrentAssets,ifrs/2021
0001193125-23-083565,9,3,1,NetAssetsLiabilities,ifrs/2021,NoncurrentAssets,ifrs/2021
0001193125-23-083565,6,17,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2021
0001193125-23-083565,19,20,1,EquityAndLiabilities,ifrs/2021,NoncurrentLiabilities,ifrs/2021
0001193125-23-083565,9,5,-1,NetAssetsLiabilities,ifrs/2021,NoncurrentLiabilities,ifrs/2021
0001193125-23-083565,15,3,1,TradeAndOtherCurrentPayables,ifrs/2021,TradeAndOtherCurrentPayablesToRelatedParties,ifrs/2021
0001193125-23-083565,2,5,1,FinancialAssets,ifrs/2021,TradeAndOtherCurrentReceivables,ifrs/2021
0001193125-23-083565,19,4,1,CurrentAssets,ifrs/2021,TradeAndOtherCurrentReceivables,ifrs/2021
0001193125-23-083565,21,6,1,ReceivablesInvestmentsAndOther,0001193125-23-083565,OtherReceivables,ifrs/2021
0001193125-23-083565,24,7,1,OtherComprehensiveIncome,ifrs/2021,OtherComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2021
0001193125-23-083565,9,2,1,NetAssetsLiabilities,ifrs/2021,OtherCurrentAssets,ifrs/2021
0001193125-23-083565,14,4,1,EmployeeBenefitsExpense,ifrs/2021,PostemploymentBenefitExpenseDefinedContributionPlans,ifrs/2021
0001193125-23-083565,5,2,1,ProfitLossBeforeTax,ifrs/2021,ProfitLossFromOperatingActivities,ifrs/2021
0001193125-23-083565,19,10,1,NoncurrentAssets,ifrs/2021,PropertyPlantAndEquipment,ifrs/2021
0001193125-23-083565,14,2,1,EmployeeBenefitsExpense,ifrs/2021,SocialSecurityContributions,ifrs/2021
0001193125-23-083565,26,4,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2021,AdjustmentsForIncreaseDecreaseInTradeAndOtherPayables,ifrs/2021
0001193125-23-083565,13,5,1,GainLossOnRemeasurementOfNetDefinedBenefitLiabilityAsset,ifrs/2021,ReturnOnPlanAssetsNetDefinedBenefitLiabilityAsset,ifrs/2021
0001193125-23-083565,5,5,-1,GrossProfit,ifrs/2021,CostOfSales,ifrs/2021
0001193125-23-083565,19,17,1,CurrentLiabilities,ifrs/2021,CurrentTaxLiabilitiesCurrent,ifrs/2021
0001193125-23-083565,11,1,-1,DeferredTaxLiabilityAsset,ifrs/2021,DeferredTaxAssets,ifrs/2021
0001193125-23-083565,19,14,1,NoncurrentAssets,ifrs/2021,DeferredTaxAssets,ifrs/2021
0001193125-23-083565,11,2,1,DeferredTaxLiabilityAsset,ifrs/2021,DeferredTaxLiabilities,ifrs/2021
0001193125-23-083565,23,5,1,NetDebtAndEquity,0001193125-23-083565,Equity,ifrs/2021
0001193125-23-083565,19,24,1,EquityAndLiabilities,ifrs/2021,Equity,ifrs/2021
0001193125-23-083565,14,5,1,EmployeeBenefitsExpense,ifrs/2021,ExpenseFromEquitysettledSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,ifrs/2021
0001193125-23-083565,15,2,1,TradeAndOtherCurrentPayables,ifrs/2021,OtherCurrentPayables,ifrs/2021
0001193125-23-083565,22,1,1,OtherNoncurrentFinancialLiabilities,ifrs/2021,OtherFinancialLiabilities,ifrs/2021
0001193125-23-083565,24,1,1,ComprehensiveIncome,ifrs/2021,ProfitLoss,ifrs/2021
0001193125-23-083565,25,1,1,ComprehensiveIncome,ifrs/2021,ProfitLoss,ifrs/2021
0001193125-23-083565,6,2,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,ProfitLoss,ifrs/2021
0001193125-23-083565,20,2,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfForeignTaxRates,ifrs/2021
0001193125-23-083565,15,1,1,TradeAndOtherCurrentPayables,ifrs/2021,TradeAndOtherCurrentPayablesToTradeSuppliers,ifrs/2021
0001193125-23-083565,26,5,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2021,AdjustmentsForProvisions,ifrs/2021
0001193125-23-083565,6,20,-1,CashFlowsFromUsedInInvestingActivities,ifrs/2021,CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,ifrs/2021
0001193125-23-083565,27,2,1,TradeAndOtherCurrentReceivables,ifrs/2021,CurrentValueAddedTaxReceivables,ifrs/2021
0001193125-23-083565,22,2,1,OtherFinancialLiabilities,ifrs/2021,DeferredIncomeIncludingContractLiabilities,ifrs/2021
0001193125-23-083565,12,2,1,NonCashChangesArisingFromFinancingActivities,0001193125-23-083565,DividendsClassifiedAsExpense,ifrs/2021
0001193125-23-083565,10,2,1,FinanceCosts,ifrs/2021,ExpenseDueToUnwindingOfDiscountOnProvisions,ifrs/2021
0001193125-23-083565,12,6,1,NonCashChangesArisingFromFinancingActivities,0001193125-23-083565,ExpenseFromSharebasedPaymentTransactionsWithEmployees,ifrs/2021
0001193125-23-083565,8,4,1,ProfitLoss,ifrs/2021,FinanceIncome,ifrs/2021
0001193125-23-083565,6,9,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,FinanceIncome,ifrs/2021
0001193125-23-083565,5,15,1,ProfitLossBeforeTax,ifrs/2021,FinanceIncome,ifrs/2021
0001193125-23-083565,12,5,-1,NonCashChangesArisingFromFinancingActivities,0001193125-23-083565,IncreaseDecreaseThroughOtherChangesLiabilitiesArisingFromFinancingActivities,ifrs/2021
0001193125-23-083565,19,11,1,NoncurrentAssets,ifrs/2021,IntangibleAssetsAndGoodwill,ifrs/2021
0001193125-23-083565,1,3,1,KeyManagementPersonnelCompensation,ifrs/2021,KeyManagementPersonnelCompensationPostemploymentBenefits,ifrs/2021
0001193125-23-083565,1,2,1,KeyManagementPersonnelCompensation,ifrs/2021,KeyManagementPersonnelCompensationSharebasedPayment,ifrs/2021
0001193125-23-083565,24,4,1,ComprehensiveIncome,ifrs/2021,OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs/2021
0001193125-23-083565,22,8,1,OtherNoncurrentFinancialLiabilities,ifrs/2021,OtherCurrentFinancialLiabilities,ifrs/2021
0001193125-23-083565,19,18,1,CurrentLiabilities,ifrs/2021,OtherCurrentFinancialLiabilities,ifrs/2021
0001193125-23-083565,5,4,1,GrossProfit,ifrs/2021,Revenue,ifrs/2021
0001193125-23-083565,8,1,1,ProfitLoss,ifrs/2021,Revenue,ifrs/2021
0001193125-23-083565,23,4,-1,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-23-083565,ShorttermDepositsNotClassifiedAsCashEquivalents,ifrs/2021
0001193125-23-083565,19,3,1,CurrentAssets,ifrs/2021,ShorttermDepositsNotClassifiedAsCashEquivalents,ifrs/2021
0001193125-23-083565,2,3,1,FinancialAssets,ifrs/2021,ShorttermDepositsNotClassifiedAsCashEquivalents,ifrs/2021
0001193125-23-083565,19,16,1,CurrentLiabilities,ifrs/2021,TradeAndOtherCurrentPayables,ifrs/2021
0001193125-23-083565,2,8,1,FinancialLiabilities,ifrs/2021,TradeAndOtherCurrentPayables,ifrs/2021
0001193125-23-083565,21,4,1,ReceivablesInvestmentsAndOther,0001193125-23-083565,AmountsReceivableFromTaxAuthorityRelatedToTaxDisputes,0001193125-23-083565
0001193125-23-083565,20,3,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,ChangeInUnrecognizedDeferredTaxAssets,0001193125-23-083565
0001193125-23-083565,16,3,1,OtherIncome,ifrs/2021,MiscellaneousOtherIncomeExpense,0001193125-23-083565
0001193125-23-083565,6,27,1,CashFlowsFromUsedInFinancingActivities,ifrs/2021,ProceedsFromIssuingSharesNetOfDeferredTaxRecoveries,0001193125-23-083565
0001193125-23-083565,13,3,1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2021,AdministrativeCostsPostemploymentBenefitPlan,0001193125-23-083565
0001193125-23-083565,21,1,1,ReceivablesInvestmentsAndOther,0001193125-23-083565,InventoryProvidedToCustomerWithIncompletePerformanceObligationsForRevenueRecognitionRequirements,0001193125-23-083565
0001193125-23-083565,19,12,1,NoncurrentAssets,ifrs/2021,LongTermReceivablesInvestmentsAndOther,0001193125-23-083565
0001193125-23-083565,18,4,-1,IdentifiableAssetsAcquiredLiabilitiesAssumed,ifrs/2021,WorkingCapitalRecognisedAsOfAcquisitionDate,0001193125-23-083565
0001193125-23-083565,26,3,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInSuppliesAndPrepaid,0001193125-23-083565
0001193125-23-083565,5,6,1,CostOfSales,ifrs/2021,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-23-083565
0001193125-23-083565,8,2,-1,ProfitLoss,ifrs/2021,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-23-083565
0001193125-23-083565,10,3,1,FinanceCosts,ifrs/2021,FeesRelatedToCreditFacilities,0001193125-23-083565
0001193125-23-083565,6,4,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,AdjustmentsForIncreaseDecreaseInDeferredIncomeIncludingContractLiabilities,ifrs/2021
0001193125-23-083565,6,24,1,IncreaseDecreaseInCashAndCashEquivalents,ifrs/2021,CashFlowsFromUsedInFinancingActivities,ifrs/2021
0001193125-23-083565,6,1,1,IncreaseDecreaseInCashAndCashEquivalents,ifrs/2021,CashFlowsFromUsedInOperatingActivities,ifrs/2021
0001193125-23-083565,19,7,1,CurrentAssets,ifrs/2021,CurrentPrepayments,ifrs/2021
0001193125-23-083565,18,2,1,IdentifiableAssetsAcquiredLiabilitiesAssumed,ifrs/2021,DeferredTaxAssetsRecognisedAsOfAcquisitionDate,ifrs/2021
0001193125-23-083565,2,6,1,FinancialAssets,ifrs/2021,FairValueOfInvestmentsInEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncome,ifrs/2021
0001193125-23-083565,5,12,1,ProfitLossFromOperatingActivities,ifrs/2021,GainsLossesOnDisposalsOfPropertyPlantAndEquipment,ifrs/2021
0001193125-23-083565,13,2,-1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2021,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2021
0001193125-23-083565,19,30,1,Equity,ifrs/2021,NoncontrollingInterests,ifrs/2021
0001193125-23-083565,22,6,1,OtherFinancialLiabilities,ifrs/2021,OtherBorrowings,ifrs/2021
0001193125-23-083565,24,3,1,ComprehensiveIncome,ifrs/2021,OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs/2021
0001193125-23-083565,24,2,1,ComprehensiveIncome,ifrs/2021,OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,ifrs/2021
0001193125-23-083565,14,3,1,EmployeeBenefitsExpense,ifrs/2021,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2021
0001193125-23-083565,6,26,1,CashFlowsFromUsedInFinancingActivities,ifrs/2021,ProceedsFromIssuingShares,ifrs/2021
0001193125-23-083565,6,23,1,CashFlowsFromUsedInInvestingActivities,ifrs/2021,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ifrs/2021
0001193125-23-083565,5,20,1,ProfitLoss,ifrs/2021,ProfitLossAttributableToNoncontrollingInterests,ifrs/2021
0001193125-23-083565,5,19,1,ProfitLoss,ifrs/2021,ProfitLossAttributableToOwnersOfParent,ifrs/2021
0001193125-23-083565,22,4,1,OtherFinancialLiabilities,ifrs/2021,RecognisedLiabilitiesDefinedBenefitPlan,ifrs/2021
0001193125-23-083565,19,27,1,EquityAttributableToOwnersOfParent,ifrs/2021,SharePremium,ifrs/2021
0001193125-23-083565,26,1,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,ifrs/2021
0001193125-23-083565,6,6,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,AdjustmentsForSharebasedPayments,ifrs/2021
0001193125-23-083565,19,19,1,CurrentLiabilities,ifrs/2021,CurrentProvisions,ifrs/2021
0001193125-23-083565,13,1,-1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2021,CurrentServiceCostNetDefinedBenefitLiabilityAsset,ifrs/2021
0001193125-23-083565,17,1,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,CurrentTaxExpenseIncome,ifrs/2021
0001193125-23-083565,27,1,1,TradeAndOtherCurrentReceivables,ifrs/2021,CurrentTradeReceivables,ifrs/2021
0001193125-23-083565,4,1,1,Nettradereceivables,0001193125-23-083565,CurrentTradeReceivables,ifrs/2021
0001193125-23-083565,17,2,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,DeferredTaxExpenseIncome,ifrs/2021
0001193125-23-083565,6,29,-1,CashFlowsFromUsedInFinancingActivities,ifrs/2021,DividendsPaidClassifiedAsFinancingActivities,ifrs/2021
0001193125-23-083565,6,8,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,FinanceCosts,ifrs/2021
0001193125-23-083565,8,5,-1,ProfitLoss,ifrs/2021,FinanceCosts,ifrs/2021
0001193125-23-083565,5,13,-1,ProfitLossBeforeTax,ifrs/2021,FinanceCosts,ifrs/2021
0001193125-23-083565,2,7,-1,NetFinancialAssetsLiabilies,0001193125-23-083565,FinancialLiabilities,ifrs/2021
0001193125-23-083565,5,14,1,ProfitLossBeforeTax,ifrs/2021,GainsLossesOnChangeInFairValueOfDerivatives,ifrs/2021
0001193125-23-083565,6,13,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,IncomeTaxExpenseContinuingOperations,ifrs/2021
0001193125-23-083565,5,18,-1,ProfitLoss,ifrs/2021,IncomeTaxExpenseContinuingOperations,ifrs/2021
0001193125-23-083565,8,7,-1,ProfitLoss,ifrs/2021,IncomeTaxExpenseContinuingOperations,ifrs/2021
0001193125-23-083565,18,3,1,IdentifiableAssetsAcquiredLiabilitiesAssumed,ifrs/2021,InventoryRecognisedAsOfAcquisitionDate,ifrs/2021
0001193125-23-083565,25,2,1,ComprehensiveIncome,ifrs/2021,OtherComprehensiveIncome,ifrs/2021
0001193125-23-083565,19,22,1,NoncurrentLiabilities,ifrs/2021,OtherNoncurrentFinancialLiabilities,ifrs/2021
0001193125-23-083565,19,28,1,EquityAttributableToOwnersOfParent,ifrs/2021,RetainedEarnings,ifrs/2021
0001193125-23-083565,5,16,1,ProfitLossBeforeTax,ifrs/2021,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs/2021
0001193125-23-083565,6,10,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs/2021
0001193125-23-083565,20,1,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxExpenseIncomeAtApplicableTaxRate,ifrs/2021
0001193125-23-083565,14,1,1,EmployeeBenefitsExpense,ifrs/2021,WagesAndSalaries,ifrs/2021
0001193125-23-083565,7,1,1,Inventories,ifrs/2021,CurrentConcentrateInventory,0001193125-23-083565
0001193125-23-083565,20,4,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,Incomeinequityaccountedinvesteetaxeffectsforreconciliationbetweenaccountingprofitandtaxexpenseincome,0001193125-23-083565
0001193125-23-083565,20,7,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,OtherPermanentDifferencesTaxEffectsForReconciliationBetweenAccountingProfitAndTaxExpenseIncome,0001193125-23-083565
0001193125-23-083565,20,6,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfBusinessCombinationDifferences,0001193125-23-083565
0001193125-23-083565,6,22,1,CashFlowsFromUsedInInvestingActivities,ifrs/2021,ChangeInLongTermReceivablesInvestmentAndOther,0001193125-23-083565
0001193125-23-083565,21,3,1,ReceivablesInvestmentsAndOther,0001193125-23-083565,InvestementTaxCreditReceivableRelatedToResearchAndDevelopment,0001193125-23-083565
0001193125-23-083565,23,1,1,NetDebtAndEquity,0001193125-23-083565,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-23-083565
0001193125-23-083565,12,1,1,NonCashChangesArisingFromFinancingActivities,0001193125-23-083565,AmortisationOfFinancingCosts,0001193125-23-083565
0001193125-23-083565,19,8,1,CurrentAssets,ifrs/2021,CurrentRecivablesInvestmentsAndOther,0001193125-23-083565
0001193125-23-083565,12,7,1,NonCashChangesArisingFromFinancingActivities,0001193125-23-083565,DeferredTaxExpenseRelatedToIssuanceOfNewShares,0001193125-23-083565
0001193125-23-083565,13,4,1,GainLossOnRemeasurementOfNetDefinedBenefitLiabilityAsset,ifrs/2021,GainLossRelatedActuarialChangesFromAssumptionsAndAdjustments,0001193125-23-083565
0001193125-23-083565,20,5,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,Increasedecreaseintaxeffectchangeinuncertaintaxpositions,0001193125-23-083565
0001193125-23-083565,6,11,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,OtherIncomeNonCashItems,0001193125-23-083565
0001193125-18-099445,1,1,1,Assets,ifrs/2016,CurrentAssets,ifrs/2016
0001193125-18-099445,1,8,1,Assets,ifrs/2016,NoncurrentAssets,ifrs/2016
0001193125-18-099445,1,29,1,EquityAttributableToOwnersOfParent,ifrs/2016,AccumulatedOtherComprehensiveIncome,ifrs/2016
0001193125-18-099445,17,2,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2016,AdjustmentsForDecreaseIncreaseInInventories,ifrs/2016
0001193125-18-099445,17,7,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2016,AdjustmentsForDecreaseIncreaseInOtherAssets,ifrs/2016
0001193125-18-099445,17,1,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2016,AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,ifrs/2016
0001193125-18-099445,13,4,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,AdjustmentsForFairValueGainsLosses,ifrs/2016
0001193125-18-099445,13,3,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,AdjustmentsForIncreaseDecreaseInDeferredIncome,ifrs/2016
0001193125-18-099445,17,4,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2016,AdjustmentsForIncreaseDecreaseInTradeAndOtherPayables,ifrs/2016
0001193125-18-099445,13,6,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,AdjustmentsForLossesGainsOnDisposalOfNoncurrentAssets,ifrs/2016
0001193125-18-099445,13,5,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,AdjustmentsForSharebasedPayments,ifrs/2016
0001193125-18-099445,10,8,-1,ProfitLossFromOperatingActivities,ifrs/2016,AdministrativeExpense,ifrs/2016
0001193125-18-099445,15,6,1,FinancialAssets,ifrs/2016,AmountsReceivableRelatedPartyTransactions,ifrs/2016
0001193125-18-099445,22,3,1,ReceivablesInvestmentsAndOther,0001193125-18-099445,AmountsReceivableRelatedPartyTransactions,ifrs/2016
0001193125-18-099445,2,3,-1,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-18-099445,CashAndCashEquivalents,ifrs/2016
0001193125-18-099445,15,2,1,FinancialAssets,ifrs/2016,CashAndCashEquivalents,ifrs/2016
0001193125-18-099445,1,2,1,CurrentAssets,ifrs/2016,CashAndCashEquivalents,ifrs/2016
0001193125-18-099445,10,6,1,CostOfSalesIncludingDepreciationAndAmortization,0001193125-18-099445,CostOfSales,ifrs/2016
0001193125-18-099445,1,13,1,EquityAndLiabilities,ifrs/2016,CurrentLiabilities,ifrs/2016
0001193125-18-099445,4,2,1,Inventories,ifrs/2016,CurrentOreStockpiles,ifrs/2016
0001193125-18-099445,1,6,1,CurrentAssets,ifrs/2016,CurrentPrepayments,ifrs/2016
0001193125-18-099445,3,1,1,OtherProvisions,ifrs/2016,CurrentProvisions,ifrs/2016
0001193125-18-099445,1,18,1,CurrentLiabilities,ifrs/2016,CurrentProvisions,ifrs/2016
0001193125-18-099445,9,1,-1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2016,CurrentServiceCostNetDefinedBenefitLiabilityAsset,ifrs/2016
0001193125-18-099445,1,4,1,CurrentAssets,ifrs/2016,CurrentTaxAssetsCurrent,ifrs/2016
0001193125-18-099445,7,1,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,CurrentTaxExpenseIncome,ifrs/2016
0001193125-18-099445,1,15,1,CurrentLiabilities,ifrs/2016,CurrentTaxLiabilitiesCurrent,ifrs/2016
0001193125-18-099445,14,1,1,TradeAndOtherCurrentReceivables,ifrs/2016,CurrentTradeReceivables,ifrs/2016
0001193125-18-099445,14,2,1,TradeAndOtherCurrentReceivables,ifrs/2016,CurrentValueAddedTaxReceivables,ifrs/2016
0001193125-18-099445,18,2,1,OtherFinancialLiabilities,ifrs/2016,DeferredIncome,ifrs/2016
0001193125-18-099445,5,1,-1,DeferredTaxLiabilityAsset,ifrs/2016,DeferredTaxAssets,ifrs/2016
0001193125-18-099445,1,12,1,NoncurrentAssets,ifrs/2016,DeferredTaxAssets,ifrs/2016
0001193125-18-099445,7,2,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,DeferredTaxExpenseIncome,ifrs/2016
0001193125-18-099445,5,2,1,DeferredTaxLiabilityAsset,ifrs/2016,DeferredTaxLiabilities,ifrs/2016
0001193125-18-099445,1,23,1,NoncurrentLiabilities,ifrs/2016,DeferredTaxLiabilities,ifrs/2016
0001193125-18-099445,10,7,1,CostOfSalesIncludingDepreciationAndAmortization,0001193125-18-099445,DepreciationAndAmortisationExpense,ifrs/2016
0001193125-18-099445,13,2,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,DepreciationAndAmortisationExpense,ifrs/2016
0001193125-18-099445,16,1,-1,NetFinancialInstruments,0001193125-18-099445,DerivativeFinancialAssets,ifrs/2016
0001193125-18-099445,22,2,1,ReceivablesInvestmentsAndOther,0001193125-18-099445,DerivativeFinancialAssets,ifrs/2016
0001193125-18-099445,15,3,1,FinancialAssets,ifrs/2016,DerivativeFinancialAssets,ifrs/2016
0001193125-18-099445,18,3,1,OtherFinancialLiabilities,ifrs/2016,DerivativeFinancialLiabilities,ifrs/2016
0001193125-18-099445,15,11,1,FinancialLiabilities,ifrs/2016,DerivativeFinancialLiabilities,ifrs/2016
0001193125-18-099445,16,3,1,NetFinancialInstruments,0001193125-18-099445,DerivativeFinancialLiabilities,ifrs/2016
0001193125-18-099445,15,10,1,FinancialLiabilities,ifrs/2016,DividendPayables,ifrs/2016
0001193125-18-099445,1,16,1,CurrentLiabilities,ifrs/2016,DividendPayables,ifrs/2016
0001193125-18-099445,19,2,1,NonCashChangesArisingFromFinancingActivities,0001193125-18-099445,DividendsClassifiedAsExpense,ifrs/2016
0001193125-18-099445,13,18,-1,CashFlowsFromUsedInFinancingActivities,ifrs/2016,DividendsPaidClassifiedAsFinancingActivities,ifrs/2016
0001193125-18-099445,1,24,1,EquityAndLiabilities,ifrs/2016,Equity,ifrs/2016
0001193125-18-099445,2,4,1,NetDebtAndEquity,0001193125-18-099445,Equity,ifrs/2016
0001193125-18-099445,1,25,1,Equity,ifrs/2016,EquityAttributableToOwnersOfParent,ifrs/2016
0001193125-18-099445,10,10,-1,ProfitLossFromOperatingActivities,ifrs/2016,ExpenseArisingFromExplorationForAndEvaluationOfMineralResources,ifrs/2016
0001193125-18-099445,23,2,1,FinanceCosts,ifrs/2016,ExpenseDueToUnwindingOfDiscountOnProvisions,ifrs/2016
