adsh,grp,arc,negative,ptag,pversion,ctag,cversion
0001193125-24-036626,5,14,1,IncomeTaxExpenseContinuingOperations,ifrs/2023,TaxEffectOfWithholdingTaxes,0001193125-24-036626
0000886986-24-000003,28,3,-1,IncreaseDecreaseInWorkingCapital,ifrs/2023,AdjustmentsForDecreaseIncreaseInInventories,ifrs/2023
0000886986-24-000003,28,1,-1,IncreaseDecreaseInWorkingCapital,ifrs/2023,AdjustmentsForDecreaseIncreaseInTradeAndOtherReceivables,ifrs/2023
0000886986-24-000003,15,6,1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,AdjustmentsForDepreciationAndAmortisationExpense,ifrs/2023
0000886986-24-000003,15,5,-1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,AdjustmentsForFinanceIncomeCost,ifrs/2023
0000886986-24-000003,15,9,1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,AdjustmentsForIncomeTaxExpense,ifrs/2023
0000886986-24-000003,28,4,-1,IncreaseDecreaseInWorkingCapital,ifrs/2023,AdjustmentsForIncreaseDecreaseInTradeAndOtherPayables,ifrs/2023
0000886986-24-000003,28,5,1,CashAndCashEquivalents,ifrs/2023,Cash,ifrs/2023
0000886986-24-000003,15,31,1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,CashAdvancesAndLoansFromRelatedParties,ifrs/2023
0000886986-24-000003,6,2,1,Assets,ifrs/2023,CashAndCashEquivalents,ifrs/2023
0000886986-24-000003,5,2,1,CurrentAssets,ifrs/2023,CashAndCashEquivalents,ifrs/2023
0000886986-24-000003,15,23,1,IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,ifrs/2023,CashFlowsFromUsedInFinancingActivities,ifrs/2023
0000886986-24-000003,15,25,1,CashFlowsFromUsedInFinancingActivities,ifrs/2023,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023
0000886986-24-000003,15,24,1,CashFlowsFromUsedInFinancingActivities,ifrs/2023,CashFlowsFromUsedInFinancingActivitiesDiscontinuedOperations,ifrs/2023
0000886986-24-000003,15,15,1,IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,ifrs/2023,CashFlowsFromUsedInInvestingActivities,ifrs/2023
0000886986-24-000003,15,17,1,CashFlowsFromUsedInInvestingActivities,ifrs/2023,CashFlowsFromUsedInInvestingActivitiesContinuingOperations,ifrs/2023
0000886986-24-000003,15,16,1,CashFlowsFromUsedInInvestingActivities,ifrs/2023,CashFlowsFromUsedInInvestingActivitiesDiscontinuedOperations,ifrs/2023
0000886986-24-000003,15,1,1,IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,ifrs/2023,CashFlowsFromUsedInOperatingActivities,ifrs/2023
0000886986-24-000003,15,2,1,CashFlowsFromUsedInOperatingActivities,ifrs/2023,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023
0000886986-24-000003,15,14,1,CashFlowsFromUsedInOperatingActivities,ifrs/2023,CashFlowsFromUsedInOperatingActivitiesDiscontinuedOperations,ifrs/2023
0000886986-24-000003,11,4,1,ComprehensiveIncome,ifrs/2023,ComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs/2023
0000886986-24-000003,11,1,1,ComprehensiveIncome,ifrs/2023,ComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2023
0000886986-24-000003,11,3,1,ComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2023,ComprehensiveIncomeFromContinuingOperationsAttributableToOwnersOfParent,ifrs/2023
0000886986-24-000003,11,2,1,ComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2023,ComprehensiveIncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,ifrs/2023
0000886986-24-000003,23,8,-1,GrossProfit,ifrs/2023,CostOfSales,ifrs/2023
0000886986-24-000003,25,7,-1,GrossProfit,ifrs/2023,CostOfSales,ifrs/2023
0000886986-24-000003,12,2,1,CurrentAssetsLiabilities,ifrs/2023,CurrentAssets,ifrs/2023
0000886986-24-000003,5,1,1,Assets,ifrs/2023,CurrentAssets,ifrs/2023
0000886986-24-000003,12,1,1,NetAssetsLiabilities,ifrs/2023,CurrentAssetsLiabilities,ifrs/2023
0000886986-24-000003,5,7,1,CurrentAssets,ifrs/2023,CurrentAssetsOtherThanAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs/2023
0000886986-24-000003,4,1,1,Borrowings,ifrs/2023,CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings,ifrs/2023
0000886986-24-000003,6,8,1,Liabilities,ifrs/2023,CurrentLeaseLiabilities,ifrs/2023
0000886986-24-000003,5,18,1,CurrentLiabilities,ifrs/2023,CurrentLeaseLiabilities,ifrs/2023
0000886986-24-000003,12,3,-1,CurrentAssetsLiabilities,ifrs/2023,CurrentLiabilities,ifrs/2023
0000886986-24-000003,5,15,1,Liabilities,ifrs/2023,CurrentLiabilities,ifrs/2023
0000886986-24-000003,5,20,1,CurrentLiabilities,ifrs/2023,CurrentLiabilitiesOtherThanLiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs/2023
0000886986-24-000003,6,5,1,Assets,ifrs/2023,CurrentPrepaidExpenses,ifrs/2023
0000886986-24-000003,5,6,1,CurrentAssets,ifrs/2023,CurrentPrepaymentsAndOtherCurrentAssets,ifrs/2023
0000886986-24-000003,5,3,1,CurrentAssets,ifrs/2023,CurrentTaxAssetsCurrent,ifrs/2023
0000886986-24-000003,5,19,1,CurrentLiabilities,ifrs/2023,CurrentTaxLiabilitiesCurrent,ifrs/2023
0000886986-24-000003,5,10,1,Assets,ifrs/2023,DeferredTaxAssets,ifrs/2023
0000886986-24-000003,6,3,1,Assets,ifrs/2023,DeferredTaxAssets,ifrs/2023
0000886986-24-000003,6,7,1,Liabilities,ifrs/2023,DeferredTaxLiabilities,ifrs/2023
0000886986-24-000003,5,24,1,Liabilities,ifrs/2023,DeferredTaxLiabilities,ifrs/2023
0000886986-24-000003,8,2,1,AdjustedWeightedAverageShares,ifrs/2023,DilutiveEffectOfShareOptionsOnNumberOfOrdinaryShares,ifrs/2023
0000886986-24-000003,15,26,-1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,DividendsPaidToEquityHoldersOfParentClassifiedAsFinancingActivities,ifrs/2023
0000886986-24-000003,15,30,-1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,DividendsPaidToNoncontrollingInterestsClassifiedAsFinancingActivities,ifrs/2023
0000886986-24-000003,5,27,1,EquityAndLiabilities,ifrs/2023,Equity,ifrs/2023
0000886986-24-000003,5,28,1,Equity,ifrs/2023,EquityAttributableToOwnersOfParent,ifrs/2023
0000886986-24-000003,5,11,1,Assets,ifrs/2023,Goodwill,ifrs/2023
0000886986-24-000003,15,13,-1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,IncomeTaxesPaidClassifiedAsOperatingActivities,ifrs/2023
0000886986-24-000003,15,12,-1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,IncreaseDecreaseInWorkingCapital,ifrs/2023
0000886986-24-000003,17,11,-1,FinanceCosts,ifrs/2023,InterestCostsCapitalised,ifrs/2023
0000886986-24-000003,15,28,-1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,InterestPaidClassifiedAsFinancingActivities,ifrs/2023
0000886986-24-000003,21,2,1,InventoriesTotal,ifrs/2023,Inventories,ifrs/2023
0000886986-24-000003,5,5,1,CurrentAssets,ifrs/2023,Inventories,ifrs/2023
0000886986-24-000003,6,4,1,Assets,ifrs/2023,Inventories,ifrs/2023
0000886986-24-000003,5,9,1,Assets,ifrs/2023,InvestmentAccountedForUsingEquityMethod,ifrs/2023
0000886986-24-000003,17,1,1,FinanceIncome,ifrs/2023,InvestmentIncome,ifrs/2023
0000886986-24-000003,24,2,1,KeyManagementPersonnelCompensation,ifrs/2023,KeyManagementPersonnelCompensationPostemploymentBenefits,ifrs/2023
0000886986-24-000003,24,3,1,KeyManagementPersonnelCompensation,ifrs/2023,KeyManagementPersonnelCompensationSharebasedPayment,ifrs/2023
0000886986-24-000003,24,1,1,KeyManagementPersonnelCompensation,ifrs/2023,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,ifrs/2023
0000886986-24-000003,5,14,1,EquityAndLiabilities,ifrs/2023,Liabilities,ifrs/2023
0000886986-24-000003,4,2,1,Borrowings,ifrs/2023,LongtermBorrowings,ifrs/2023
0000886986-24-000003,5,21,1,Liabilities,ifrs/2023,LongtermBorrowings,ifrs/2023
0000886986-24-000003,5,29,1,Equity,ifrs/2023,NoncontrollingInterests,ifrs/2023
0000886986-24-000003,5,13,1,Assets,ifrs/2023,NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs/2023
0000886986-24-000003,21,1,1,InventoriesTotal,ifrs/2023,NoncurrentInventories,ifrs/2023
0000886986-24-000003,5,22,1,Liabilities,ifrs/2023,NoncurrentLeaseLiabilities,ifrs/2023
0000886986-24-000003,19,1,-1,LiabilityAssetOfDefinedBenefitPlans,ifrs/2023,NoncurrentRecognisedAssetsDefinedBenefitPlan,ifrs/2023
0000886986-24-000003,19,2,1,LiabilityAssetOfDefinedBenefitPlans,ifrs/2023,NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,ifrs/2023
0000886986-24-000003,5,25,1,Liabilities,ifrs/2023,NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,ifrs/2023
0000886986-24-000003,26,2,1,ComprehensiveIncome,ifrs/2023,OtherComprehensiveIncome,ifrs/2023
0000886986-24-000003,7,5,1,OtherComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2023,OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs/2023
0000886986-24-000003,11,6,1,OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,ifrs/2023,OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs/2023
0000886986-24-000003,11,8,1,OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,ifrs/2023,OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs/2023
0000886986-24-000003,11,10,1,OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,ifrs/2023,OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs/2023
0000886986-24-000003,11,11,1,OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,ifrs/2023,OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,ifrs/2023
0000886986-24-000003,7,1,1,OtherComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2023,OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,ifrs/2023
0000886986-24-000003,11,5,1,OtherComprehensiveIncome,ifrs/2023,OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,ifrs/2023
0000886986-24-000003,11,9,1,OtherComprehensiveIncome,ifrs/2023,OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,ifrs/2023
0000886986-24-000003,6,6,1,Assets,ifrs/2023,OtherFinancialAssets,ifrs/2023
0000886986-24-000003,15,29,1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,ifrs/2023
0000886986-24-000003,15,7,1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2023
0000886986-24-000003,6,10,1,Liabilities,ifrs/2023,OtherProvisions,ifrs/2023
0000886986-24-000003,16,4,1,EmployeeBenefitsExpense,ifrs/2023,OtherShorttermEmployeeBenefits,ifrs/2023
0000886986-24-000003,15,36,-1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,ifrs/2023
0000886986-24-000003,15,32,-1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,PaymentsToAcquireOrRedeemEntitysShares,ifrs/2023
0000886986-24-000003,15,35,1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,ProceedsFromBorrowingsClassifiedAsFinancingActivities,ifrs/2023
0000886986-24-000003,15,19,1,CashFlowsFromUsedInInvestingActivitiesContinuingOperations,ifrs/2023,ProceedsFromDisposalOfMiningAssets,ifrs/2023
0000886986-24-000003,15,34,1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,ProceedsFromIssuingShares,ifrs/2023
0000886986-24-000003,26,1,1,ComprehensiveIncome,ifrs/2023,ProfitLoss,ifrs/2023
0000886986-24-000003,15,11,1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,ProfitLossFromContinuingOperations,ifrs/2023
0000886986-24-000003,6,1,1,Assets,ifrs/2023,PropertyPlantAndEquipment,ifrs/2023
0000886986-24-000003,15,22,-1,CashFlowsFromUsedInInvestingActivitiesContinuingOperations,ifrs/2023,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ifrs/2023
0000886986-24-000003,15,33,-1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,ifrs/2023
0000886986-24-000003,25,8,1,GrossProfit,ifrs/2023,Revenue,ifrs/2023
0000886986-24-000003,23,7,1,GrossProfit,ifrs/2023,RevenueFromContractsWithCustomers,ifrs/2023
0000886986-24-000003,7,6,1,OtherComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2023,ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,ifrs/2023
0000886986-24-000003,11,7,1,OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,ifrs/2023,ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,ifrs/2023
0000886986-24-000003,5,17,1,CurrentLiabilities,ifrs/2023,ShorttermBorrowings,ifrs/2023
0000886986-24-000003,28,6,1,CashAndCashEquivalents,ifrs/2023,ShorttermInvestmentsClassifiedAsCashEquivalents,ifrs/2023
0000886986-24-000003,5,16,1,CurrentLiabilities,ifrs/2023,TradeAndOtherCurrentPayables,ifrs/2023
0000886986-24-000003,5,4,1,CurrentAssets,ifrs/2023,TradeAndOtherCurrentReceivables,ifrs/2023
0000886986-24-000003,6,9,1,Liabilities,ifrs/2023,TradeAndOtherPayables,ifrs/2023
0000886986-24-000003,16,3,1,EmployeeBenefitsExpense,ifrs/2023,WagesAndSalaries,ifrs/2023
0000886986-24-000003,8,1,1,AdjustedWeightedAverageShares,ifrs/2023,WeightedAverageShares,ifrs/2023
0000886986-24-000003,17,2,1,FinanceIncome,ifrs/2023,AccretionOnLongTermReceivables,0000886986-24-000003
0000886986-24-000003,15,10,1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,AdjustmentForRemeasurementOfProvisionForDecommissioningRestorationAndRehabilitationCosts,0000886986-24-000003
0000886986-24-000003,28,2,-1,IncreaseDecreaseInWorkingCapital,ifrs/2023,AdjustmentsForDecreaseIncreaseInPrepaymentsAndOtherCurrentAssets,0000886986-24-000003
0000886986-24-000003,15,8,1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,AdjustmentsForIncreaseDecreaseInDerivativeFinancialLiabilitiesAndOther,0000886986-24-000003
0000886986-24-000003,15,3,1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,AdjustmentsforLossesGainsArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguished,0000886986-24-000003
0000886986-24-000003,16,18,-1,ExpenseByNature,ifrs/2023,CapitalizedInventoryExpense,0000886986-24-000003
0000886986-24-000003,16,1,1,ExpenseByNature,ifrs/2023,ExpensesByNatureIncludingCapitalizedCosts,0000886986-24-000003
0000886986-24-000003,17,3,1,FinanceCosts,ifrs/2023,FinanceCostsIncludingCostsCapitalized,0000886986-24-000003
0000886986-24-000003,20,4,1,InventoriesTotal,ifrs/2023,FinishedGoodsCurrentAndNoncurrent,0000886986-24-000003
0000886986-24-000003,15,4,-1,CashFlowsFromUsedInOperatingActivitiesContinuingOperations,ifrs/2023,GainOnDisposalOrContributionOfAssets,0000886986-24-000003
0000886986-24-000003,5,23,1,Liabilities,ifrs/2023,LiabilityFromAdvancesFromNoncontrollingInterest,0000886986-24-000003
0000886986-24-000003,12,4,1,NetAssetsLiabilities,ifrs/2023,NonCurrentAssetsLiabilities,0000886986-24-000003
0000886986-24-000003,5,8,1,Assets,ifrs/2023,NoncurrentFinancialAssetsAndOtherAssets,0000886986-24-000003
0000886986-24-000003,7,2,1,OtherComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2023,OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTransitionAndHedgesOfNetInvestmentsInForeignOperations,0000886986-24-000003
0000886986-24-000003,5,26,1,Liabilities,ifrs/2023,OtherNoncurrentLiabilitiesAndProvisions,0000886986-24-000003
0000886986-24-000003,16,5,1,EmployeeBenefitsExpense,ifrs/2023,OtherShortTermEmployeeBenefitsBonusPayments,0000886986-24-000003
0000886986-24-000003,16,6,1,EmployeeBenefitsExpense,ifrs/2023,PostEmploymentBenefitExpenseDefinedContributionPlansAndDefinedBenefitsPlans,0000886986-24-000003
0000886986-24-000003,15,27,1,CashFlowsFromUsedInFinancingActivitiesContinuingOperations,ifrs/2023,ProceedsFromContributionsFromNonControllingInterests,0000886986-24-000003
0000886986-24-000003,15,20,1,CashFlowsFromUsedInInvestingActivitiesContinuingOperations,ifrs/2023,ProceedsFromSalesOfInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethodAndAssets,0000886986-24-000003
0000886986-24-000003,15,18,-1,CashFlowsFromUsedInInvestingActivitiesContinuingOperations,ifrs/2023,ProductionStrippingCostsCapitalized,0000886986-24-000003
0000886986-24-000003,16,17,-1,ExpenseByNature,ifrs/2023,ProductionStrippingCostsCapitalized,0000886986-24-000003
0000886986-24-000003,20,1,1,InventoriesTotal,ifrs/2023,ProductionSuppliesCurrentAndNoncurrent,0000886986-24-000003
0000886986-24-000003,5,12,1,Assets,ifrs/2023,PropertyPlantAndEquipmentAfterAccumulatedDepreciationAndAmortization,0000886986-24-000003
0000886986-24-000003,15,21,-1,CashFlowsFromUsedInInvestingActivitiesContinuingOperations,ifrs/2023,PurchaseOfInvestmentsOtherThanInvestmentsAccountsForUsingEquityMethodAndOtherAssets,0000886986-24-000003
0000886986-24-000003,20,2,1,InventoriesTotal,ifrs/2023,RawMaterialsCurrentAndNoncurrent,0000886986-24-000003
0000886986-24-000003,20,3,1,InventoriesTotal,ifrs/2023,WorkInProgressCurrentAndNoncurrent,0000886986-24-000003
0000886986-24-000003,17,9,1,FinanceCostsIncludingCostsCapitalized,0000886986-24-000003,BorrowingCostsRecognisedAsExpense,ifrs/2023
0000886986-24-000003,2,7,1,OtherNoncurrentLiabilitiesAndProvisions,0000886986-24-000003,ContingentLiabilitiesRecognisedInBusinessCombination,ifrs/2023
0000886986-24-000003,2,1,1,OtherNoncurrentLiabilitiesAndProvisions,0000886986-24-000003,ContractualCommitmentsForAcquisitionOfPropertyPlantAndEquipment,ifrs/2023
0000886986-24-000003,14,1,1,TradeAndOtherCurrentPayables,ifrs/2023,CurrentContractLiabilities,ifrs/2023
0000886986-24-000003,14,5,1,TradeAndOtherCurrentPayables,ifrs/2023,CurrentInterestPayable,ifrs/2023
0000886986-24-000003,14,3,1,TradeAndOtherCurrentPayables,ifrs/2023,CurrentPayablesForPurchaseOfNoncurrentAssets,ifrs/2023
0000886986-24-000003,14,2,1,TradeAndOtherCurrentPayables,ifrs/2023,CurrentProvisions,ifrs/2023
0000886986-24-000003,9,1,1,TaxExpenseIncomeFromContinuingAndDiscontinuedOperation,0000886986-24-000003,CurrentTaxExpenseIncome,ifrs/2023
0000886986-24-000003,9,2,1,TaxExpenseIncomeFromContinuingAndDiscontinuedOperation,0000886986-24-000003,DeferredTaxExpenseIncome,ifrs/2023
0000886986-24-000003,16,8,1,ExpensesByNatureIncludingCapitalizedCosts,0000886986-24-000003,DepreciationAndAmortisationExpense,ifrs/2023
0000886986-24-000003,13,7,-1,OtherOperatingIncomeExpense,ifrs/2023,DonationsAndSubsidiesExpense,ifrs/2023
0000886986-24-000003,16,2,1,ExpensesByNatureIncludingCapitalizedCosts,0000886986-24-000003,EmployeeBenefitsExpense,ifrs/2023
0000886986-24-000003,23,10,-1,ProfitLossFromOperatingActivities,ifrs/2023,ExpenseArisingFromExplorationForAndEvaluationOfMineralResources,ifrs/2023
0000886986-24-000003,17,7,1,FinanceCostsIncludingCostsCapitalized,0000886986-24-000003,ExpenseDueToUnwindingOfDiscountOnProvisions,ifrs/2023
0000886986-24-000003,13,4,-1,OtherOperatingIncomeExpense,ifrs/2023,ExpenseFromSharebasedPaymentTransactionsWithEmployees,ifrs/2023
0000886986-24-000003,23,14,-1,ProfitLossBeforeTaxesFromContinuingOperations,0000886986-24-000003,FinanceCosts,ifrs/2023
0000886986-24-000003,23,13,1,ProfitLossBeforeTaxesFromContinuingOperations,0000886986-24-000003,FinanceIncome,ifrs/2023
0000886986-24-000003,2,4,1,OtherNoncurrentLiabilitiesAndProvisions,0000886986-24-000003,FinancialLiabilitiesAtFairValue,ifrs/2023
0000886986-24-000003,16,10,1,ExpensesByNatureIncludingCapitalizedCosts,0000886986-24-000003,FuelAndEnergyExpense,ifrs/2023
0000886986-24-000003,18,2,1,NonOperatingIncomeExpense1,0000886986-24-000003,GainLossArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,ifrs/2023
0000886986-24-000003,13,1,1,OtherOperatingIncomeExpense,ifrs/2023,GainsLossesOnDisposalsOfNoncurrentAssets,ifrs/2023
0000886986-24-000003,7,3,1,OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTransitionAndHedgesOfNetInvestmentsInForeignOperations,0000886986-24-000003,GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs/2023
0000886986-24-000003,18,3,1,NonOperatingIncomeExpense1,0000886986-24-000003,GainsLossesOnExchangeDifferencesOnTranslationRecognisedInProfitOrLoss,ifrs/2023
0000886986-24-000003,13,3,1,OtherOperatingIncomeExpense,ifrs/2023,GainsLossesOnFinancialAssetsAtFairValueThroughProfitOrLoss,ifrs/2023
0000886986-24-000003,7,4,1,OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTransitionAndHedgesOfNetInvestmentsInForeignOperations,0000886986-24-000003,GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs/2023
0000886986-24-000003,23,9,-1,ProfitLossFromOperatingActivities,ifrs/2023,GeneralAndAdministrativeExpense,ifrs/2023
0000886986-24-000003,22,3,1,ProfitLossFromOperatingActivities,ifrs/2023,GrossProfit,ifrs/2023
0000886986-24-000003,23,6,1,ProfitLossFromOperatingActivities,ifrs/2023,GrossProfit,ifrs/2023
0000886986-24-000003,25,6,1,ProfitLossBeforeTax,ifrs/2023,GrossProfit,ifrs/2023
0000886986-24-000003,23,1,-1,ProfitLossFromContinuingOperations,ifrs/2023,IncomeTaxExpenseContinuingOperations,ifrs/2023
0000886986-24-000003,13,5,1,OtherOperatingIncomeExpense,ifrs/2023,InsuranceRevenue,ifrs/2023
0000886986-24-000003,27,6,1,NoncurrentFinancialAssetsAndOtherAssets,0000886986-24-000003,IntangibleAssetsOtherThanGoodwill,ifrs/2023
0000886986-24-000003,17,10,1,FinanceCostsIncludingCostsCapitalized,0000886986-24-000003,InterestExpenseOnBorrowings,ifrs/2023
0000886986-24-000003,17,4,1,FinanceCostsIncludingCostsCapitalized,0000886986-24-000003,InterestExpenseOnLeaseLiabilities,ifrs/2023
0000886986-24-000003,2,3,1,OtherNoncurrentLiabilitiesAndProvisions,0000886986-24-000003,LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs/2023
